175 -316.876 652.888 -969.764
176 -316.878 654.988 -971.866
177 -316.941 656.985 -973.926
178 -316.964 658.744 -975.708
179 -316.985 660.242 -977.227
180 -316.959 661.555 -978.514
181 -316.973 662.812 -979.786
182 -317.014 664.13 -981.144
183 -317.001 665.551 -982.553
184 -317.061 667.028 -984.089
185 -317.081 668.42 -985.501
186 -317.073 669.528 -986.602
187 -317.061 670.152 -987.213
188 -317.074 670.157 -987.231
189 -317.117 669.529 -986.646
190 -317.158 668.386 -985.544
191 -317.12 666.94 -984.06
192 -317.044 665.456 -982.5
193 -317.075 664.193 -981.268
194 -317.05 663.37 -980.42
195 -316.998 663.128 -980.126
196 -316.997 663.513 -980.51
197 -317.088 664.472 -981.56
198 -317.072 665.876 -982.947
199 -317.075 667.563 -984.638
200 -317.037 669.39 -986.427
201 -317.03 671.254 -988.283
202 -317.01 673.095 -990.105
203 -317.062 674.872 -991.934
204 -317.063 676.529 -993.592
205 -317.063 677.989 -995.052
206 -317.109 679.183 -996.292
207 -317.147 680.1 -997.247
208 -317.09 680.838 -997.928
209 -317.084 681.6 -998.685
210 -317.063 682.622 -999.684
211 -317.096 684.053 -1001.15
212 -317.058 685.881 -1002.94
213 -317.07 687.926 -1005
214 -317.124 689.932 -1007.06
215 -317.134 691.661 -1008.79
216 -317.13 692.962 -1010.09
217 -317.172 693.807 -1010.98
218 -317.203 694.298 -1011.5
219 -317.176 694.626 -1011.8
220 -317.242 694.941 -1012.18
221 -317.247 695.247 -1012.49
222 -317.318 695.399 -1012.72
223 -317.28 695.247 -1012.53
224 -317.256 694.763 -1012.02
225 -317.258 694.033 -1011.29
226 -317.282 693.167 -1010.45
227 -317.3 692.222 -1009.52
228 -317.288 691.195 -1008.48
229 -317.313 690.056 -1007.37
230 -317.293 688.788 -1006.08
231 -317.281 687.412 -1004.69
232 -317.29 686.01 -1003.3
233 -317.255 684.748 -1002
234 -317.253 683.863 -1001.12
235 -317.265 683.576 -1000.84
236 -317.3 683.979 -1001.28
237 -317.303 684.991 -1002.29
238 -317.311 686.415 -1003.73
239 -317.332 688.036 -1005.37
240 -317.352 689.695 -1007.05
241 -317.373 691.312 -1008.68
242 -317.377 692.87 -1010.25
243 -317.346 694.356 -1011.7
244 -317.37 695.713 -1013.08
245 -317.383 696.838 -1014.22
246 -317.412 697.608 -1015.02
247 -317.405 697.929 -1015.33
248 -317.338 697.759 -1015.1
249 -317.323 697.147 -1014.47
250 -317.325 696.248 -1013.57
251 -317.32 695.296 -1012.62
252 -317.259 694.535 -1011.79
253 -317.277 694.148 -1011.42
254 -317.346 694.198 -1011.54
255 -317.354 694.631 -1011.98
256 -317.36 695.331 -1012.69
257 -317.361 696.203 -1013.56
258 -317.331 697.209 -1014.54
259 -317.4 698.358 -1015.76
260 -317.403 699.649 -1017.05
261 -317.423 701.014 -1018.44
262 -317.409 702.301 -1019.71
263 -317.449 703.305 -1020.75
264 -317.401 703.839 -1021.24
265 -317.374 703.79 -1021.16
266 -317.384 703.153 -1020.54
267 -317.307 702.026 -1019.33
268 -317.332 700.586 -1017.92
269 -317.356 699.059 -1016.42
270 -317.356 697.669 -1015.03
271 -317.397 696.601 -1014
272 -317.358 695.993 -1013.35
273 -317.391 695.953 -1013.34
274 -317.405 696.552 -1013.96
275 -317.411 697.813 -1015.22
276 -317.432 699.694 -1017.13
277 -317.476 702.102 -1019.58
278 -317.444 704.905 -1022.35
279 -317.452 707.951 -1025.4
280 -317.471 711.065 -1028.54
281 -317.468 714.064 -1031.53
282 -317.396 716.776 -1034.17
283 -317.37 719.067 -1036.44
284 -317.463 720.858 -1038.32
285 -317.466 722.118 -1039.58
286 -317.424 722.85 -1040.27
287 -317.427 723.076 -1040.5
288 -317.408 722.818 -1040.23
289 -317.412 722.098 -1039.51
290 -317.453 720.947 -1038.4
291 -317.434 719.404 -1036.84
292 -317.458 717.521 -1034.98
293 -317.423 715.355 -1032.78
294 -317.407 712.954 -1030.36
295 -317.408 710.355 -1027.76
296 -317.428 707.569 -1025
297 -317.437 704.598 -1022.03
298 -317.465 701.447 -1018.91
299 -317.417 698.169 -1015.59
300 -317.379 694.899 -1012.28
301 -317.429 691.863 -1009.29
302 -317.383 689.337 -1006.72
303 -317.406 687.552 -1004.96
304 -317.421 686.612 -1004.03
305 -317.453 686.475 -1003.93
306 -317.511 687.014 -1004.52
307 -317.482 688.104 -1005.59
308 -317.46 689.672 -1007.13
309 -317.498 691.688 -1009.19
310 -317.516 694.127 -1011.64
311 -317.512 696.932 -1014.44
312 -317.521 699.983 -1017.5
313 -317.581 703.115 -1020.7
314 -317.644 706.153 -1023.8
315 -317.631 708.952 -1026.58
316 -317.642 711.424 -1029.07
317 -317.646 713.54 -1031.19
318 -317.61 715.295 -1032.91
319 -317.642 716.694 -1034.34
320 -317.674 717.734 -1035.41
321 -317.679 718.411 -1036.09
322 -317.728 718.726 -1036.45
323 -317.787 718.687 -1036.47
324 -317.853 718.311 -1036.16
325 -317.865 717.605 -1035.47
326 -317.875 716.562 -1034.44
327 -317.913 715.147 -1033.06
328 -317.874 713.317 -1031.19
329 -317.923 711.056 -1028.98
330 -317.92 708.431 -1026.35
331 -317.915 705.628 -1023.54
332 -317.924 702.934 -1020.86
333 -317.944 700.657 -1018.6
334 -317.939 699.03 -1016.97
335 -317.98 698.156 -1016.14
336 -318.01 698.014 -1016.02
337 -318.025 698.494 -1016.52
338 -318.073 699.446 -1017.52
339 -318.082 700.706 -1018.79
340 -318.099 702.098 -1020.2
341 -318.096 703.429 -1021.52
342 -318.17 704.479 -1022.65
343 -318.093 705.037 -1023.13
344 -318.1 704.957 -1023.06
345 -318.104 704.243 -1022.35
346 -318.124 703.097 -1021.22
347 -318.09 701.884 -1019.97
348 -318.056 701.037 -1019.09
349 -318.056 700.907 -1018.96
350 -318.088 701.65 -1019.74
351 -318.156 703.178 -1021.33
352 -318.169 705.199 -1023.37
353 -318.277 707.329 -1025.61
354 -318.284 709.214 -1027.5
355 -318.276 710.617 -1028.89
356 -318.218 711.443 -1029.66
357 -318.241 711.688 -1029.93
358 -318.207 711.374 -1029.58
359 -318.103 710.505 -1028.61
360 -318.1 709.074 -1027.17
361 -318.073 707.136 -1025.21
362 -318.015 704.862 -1022.88
363 -317.969 702.551 -1020.52
364 -317.956 700.551 -1018.51
365 -317.939 699.137 -1017.08
366 -317.923 698.416 -1016.34
367 -317.91 698.304 -1016.21
368 -317.874 698.606 -1016.48
369 -317.922 699.116 -1017.04
370 -317.999 699.685 -1017.68
371 -317.996 700.231 -1018.23
372 -317.958 700.716 -1018.67
373 -317.947 701.132 -1019.08
374 -317.926 701.485 -1019.41
375 -317.927 701.787 -1019.71
376 -317.878 702.045 -1019.92
377 -317.822 702.268 -1020.09
378 -317.835 702.483 -1020.32
379 -317.838 702.762 -1020.6
380 -317.856 703.216 -1021.07
381 -317.818 703.954 -1021.77
382 -317.842 705.02 -1022.86
383 -317.881 706.363 -1024.24
384 -317.881 707.869 -1025.75
385 -317.912 709.418 -1027.33
386 -317.785 710.931 -1028.72
387 -317.749 712.382 -1030.13
388 -317.691 713.778 -1031.47
389 -317.738 715.136 -1032.87
390 -317.73 716.468 -1034.2
391 -317.711 717.787 -1035.5
392 -317.673 719.105 -1036.78
393 -317.731 720.405 -1038.14
394 -317.744 721.609 -1039.35
395 -317.763 722.589 -1040.35
396 -317.777 723.215 -1040.99
397 -317.815 723.41 -1041.22
398 -317.848 723.172 -1041.02
399 -317.847 722.56 -1040.41
400 -317.803 721.663 -1039.47
401 -317.825 720.58 -1038.4
402 -317.876 719.402 -1037.28
403 -317.886 718.199 -1036.08
404 -317.919 717.017 -1034.94
405 -317.974 715.885 -1033.86
406 -318.011 714.834 -1032.84
407 -317.946 713.919 -1031.87
408 -317.921 713.218 -1031.14
409 -317.938 712.798 -1030.74
410 -317.954 712.678 -1030.63
411 -317.952 712.797 -1030.75
412 -317.935 713.038 -1030.97
413 -317.881 713.276 -1031.16
414 -317.878 713.422 -1031.3
415 -317.882 713.454 -1031.34
416 -317.933 713.403 -1031.34
417 -317.977 713.339 -1031.32
418 -317.956 713.35 -1031.31
419 -318.007 713.515 -1031.52
420 -318.076 713.899 -1031.97
421 -318.066 714.538 -1032.6
422 -318.02 715.424 -1033.44
423 -318.048 716.503 -1034.55
424 -318.043 717.674 -1035.72
425 -318.115 718.823 -1036.94
426 -318.109 719.842 -1037.95
427 -318.151 720.641 -1038.79
428 -318.187 721.151 -1039.34
429 -318.216 721.323 -1039.54
430 -318.207 721.12 -1039.33
431 -318.22 720.524 -1038.74
432 -318.211 719.523 -1037.73
433 -318.243 718.123 -1036.37
434 -318.259 716.372 -1034.63
435 -318.322 714.399 -1032.72
436 -318.336 712.449 -1030.79
437 -318.32 710.83 -1029.15
438 -318.35 709.792 -1028.14
439 -318.357 709.409 -1027.77
440 -318.395 709.534 -1027.93
441 -318.309 709.88 -1028.19
442 -318.336 710.136 -1028.47
443 -318.297 710.085 -1028.38
444 -318.21 709.694 -1027.9
445 -318.23 709.131 -1027.36
446 -318.2 708.665 -1026.86
447 -318.215 708.495 -1026.71
448 -318.272 708.645 -1026.92
449 -318.267 709.015 -1027.28
450 -318.24 709.505 -1027.74
451 -318.287 710.102 -1028.39
452 -318.308 710.895 -1029.2
453 -318.361 712.021 -1030.38
454 -318.347 713.563 -1031.91
455 -318.337 715.468 -1033.8
456 -318.329 717.546 -1035.88
457 -318.332 719.573 -1037.91
458 -318.404 721.389 -1039.79
459 -318.371 722.948 -1041.32
460 -318.402 724.294 -1042.7
461 -318.401 725.512 -1043.91
462 -318.432 726.669 -1045.1
463 -318.512 727.769 -1046.28
464 -318.502 728.754 -1047.26
465 -318.556 729.531 -1048.09
466 -318.581 730.018 -1048.6
467 -318.531 730.178 -1048.71
468 -318.476 730.035 -1048.51
469 -318.49 729.68 -1048.17
470 -318.485 729.236 -1047.72
471 -318.48 728.799 -1047.28
472 -318.527 728.379 -1046.91
473 -318.512 727.908 -1046.42
474 -318.491 727.348 -1045.84
475 -318.498 726.85 -1045.35
476 -318.513 726.813 -1045.33
477 -318.495 727.724 -1046.22
478 -318.54 729.823 -1048.36
479 -318.585 732.905 -1051.49
480 -318.565 736.443 -1055.01
481 -318.638 739.86 -1058.5
482 -318.734 742.711 -1061.45
483 -318.745 744.714 -1063.46
484 -318.722 745.726 -1064.45
485 -318.723 745.718 -1064.44
486 -318.666 744.743 -1063.41
487 -318.645 742.925 -1061.57
488 -318.603 740.427 -1059.03
489 -318.645 737.421 -1056.07
490 -318.667 734.071 -1052.74
491 -318.723 730.521 -1049.24
492 -318.71 726.899 -1045.61
493 -318.69 723.322 -1042.01
494 -318.695 719.892 -1038.59
495 -318.711 716.693 -1035.4
496 -318.758 713.799 -1032.56
497 -318.714 711.3 -1030.01
498 -318.714 709.332 -1028.05
499 -318.677 708.074 -1026.75
500 -318.711 707.685 -1026.4
501 -318.766 708.237 -1027
502 -318.801 709.664 -1028.47
503 -318.873 711.779 -1030.65
504 -318.916 714.329 -1033.24
505 -318.889 717.066 -1035.95
506 -318.903 719.787 -1038.69
507 -319.014 722.331 -1041.35
508 -319.015 724.564 -1043.58
509 -319.013 726.371 -1045.38
510 -318.985 727.67 -1046.66
511 -318.992 728.438 -1047.43
512 -318.975 728.711 -1047.69
513 -319.001 728.565 -1047.57
514 -319.004 728.095 -1047.1
515 -318.968 727.411 -1046.38
516 -318.996 726.637 -1045.63
517 -319.046 725.918 -1044.96
518 -318.945 725.391 -1044.34
519 -318.852 725.161 -1044.01
520 -318.813 725.279 -1044.09
521 -318.797 725.736 -1044.53
522 -318.809 726.495 -1045.3
523 -318.881 727.507 -1046.39
524 -318.892 728.726 -1047.62
525 -318.961 730.096 -1049.06
526 -318.982 731.547 -1050.53
527 -319.032 732.98 -1052.01
528 -319.029 734.275 -1053.3
529 -319.037 735.305 -1054.34
530 -319.031 735.96 -1054.99
531 -319.026 736.18 -1055.21
532 -319.053 735.984 -1055.04
533 -319.002 735.498 -1054.5
534 -319.002 734.938 -1053.94
535 -319.021 734.56 -1053.58
536 -319.101 734.588 -1053.69
537 -319.105 735.153 -1054.26
538 -319.114 736.286 -1055.4
539 -319.149 737.929 -1057.08
540 -319.218 739.957 -1059.18
541 -319.227 742.219 -1061.45
542 -319.239 744.566 -1063.8
543 -319.245 746.862 -1066.11
544 -319.233 748.997 -1068.23
545 -319.23 750.882 -1070.11
546 -319.263 752.459 -1071.72
547 -319.233 753.709 -1072.94
548 -319.175 754.652 -1073.83
549 -319.176 755.337 -1074.51
550 -319.178 755.825 -1075
551 -319.225 756.17 -1075.39
552 -319.247 756.397 -1075.64
553 -319.264 756.508 -1075.77
554 -319.294 756.509 -1075.8
555 -319.328 756.452 -1075.78
556 -319.255 756.465 -1075.72
557 -319.17 756.736 -1075.91
558 -319.188 757.455 -1076.64
559 -319.197 758.748 -1077.95
560 -319.176 760.622 -1079.8
561 -319.178 762.964 -1082.14
562 -319.214 765.572 -1084.79
563 -319.239 768.205 -1087.44
564 -319.195 770.635 -1089.83
565 -319.196 772.672 -1091.87
566 -319.233 774.185 -1093.42
567 -319.217 775.1 -1094.32
568 -319.226 775.398 -1094.62
569 -319.223 775.101 -1094.32
570 -319.202 774.26 -1093.46
571 -319.247 772.951 -1092.2
572 -319.27 771.265 -1090.53
573 -319.276 769.304 -1088.58
574 -319.257 767.165 -1086.42
575 -319.297 764.925 -1084.22
576 -319.324 762.617 -1081.94
577 -319.287 760.226 -1079.51
578 -319.356 757.701 -1077.06
579 -319.437 754.998 -1074.43
580 -319.504 752.13 -1071.63
581 -319.497 749.222 -1068.72
582 -319.469 746.51 -1065.98
583 -319.499 744.282 -1063.78
584 -319.461 742.782 -1062.24
585 -319.511 742.122 -1061.63
586 -319.583 742.261 -1061.84
587 -319.648 743.043 -1062.69
588 -319.634 744.266 -1063.9
589 -319.665 745.74 -1065.41
590 -319.655 747.321 -1066.98
591 -319.749 748.904 -1068.65
592 -319.72 750.411 -1070.13
593 -319.763 751.79 -1071.55
594 -319.664 753.049 -1072.71
595 -319.7 754.265 -1073.96
596 -319.693 755.559 -1075.25
597 -319.67 757.022 -1076.69
598 -319.627 758.669 -1078.3
599 -319.654 760.425 -1080.08
600 -319.658 762.167 -1081.82
601 -319.679 763.78 -1083.46
602 -319.644 765.215 -1084.86
603 -319.67 766.505 -1086.18
604 -319.712 767.744 -1087.46
605 -319.727 769.013 -1088.74
606 -319.788 770.311 -1090.1
607 -319.733 771.519 -1091.25
608 -319.699 772.444 -1092.14
609 -319.695 772.918 -1092.61
610 -319.722 772.875 -1092.6
611 -319.724 772.36 -1092.08
612 -319.661 771.473 -1091.13
613 -319.746 770.306 -1090.05
614 -319.721 768.918 -1088.64
615 -319.681 767.371 -1087.05
616 -319.69 765.788 -1085.48
617 -319.69 764.383 -1084.07
618 -319.634 763.408 -1083.04
619 -319.607 763.038 -1082.65
